,corp_code,corp_name,stock_code,modify_date
35649,01198296,더블유아이비제이차, ,20180315
35650,01285538,자프코인베스트먼트코리아, ,20180410
35651,01209370,파이어캐슬제이차, ,20180413
35652,01222122,한양계전, ,20180508
35653,01153132,극동정밀, ,20180508
35654,01173756,협신개발, ,20180508
35655,01201907,케이원이글제육차, ,20180321
35656,00360115,보스홀딩스, ,20180321
35657,01280986,버키, ,20180321
35658,00658959,보스코프레이션, ,20180321
35659,01280791,원주민개발, ,20180321
35660,01281028,락스퀘어, ,20180321
35661,00153348,태경화성, ,20180508
35662,01140475,인준에너지, ,20180509
35663,00680578,바움하우스, ,20180502
35664,00805405,유나이브, ,20180315
35665,01280278,아세아항공직업전문학교, ,20180316
35666,01219979,에이치에스에코제오차, ,20180508
35667,01208706,아메티스트제이차, ,20180413
35668,01291894,대한건축산업, ,20180508
35669,00523608,남양금속, ,20180508
35670,01099472,대은주류, ,20180508
35671,01134526,씨메이트, ,20180508
35672,01294730,마스타, ,20180504
35673,00941965,리뉴에코에너지, ,20180504
35674,01298091,서진텍, ,20180504
35675,00575577,서한개발, ,20180503
35676,01090301,케이비제8호기업인수목적,222390,20180313
35677,01279704,유아이제십구차유동화전문유한회사, ,20180313
35678,01279731,뉴트리니티성본제일차, ,20180313
35679,01266728,엑셀스톤, ,20180313
35680,00700359,수석농산, ,20180503
35681,01131103,에스케이테크엑스, ,20180503
35682,01285015,CCMDUOPHARMABIOTECHBERHAD, ,20180416
35683,00969402,신대양, ,20180416
35684,01138443,블루커넬, ,20180503
35685,01278398,파워리퍼블릭얼라이언스, ,20180302
35686,01278422,엠에스유니티제삼차, ,20180302
35687,01278501,에스비케이제1호사모투자, ,20180302
35688,01278574,티에프대장제삼차, ,20180302
35689,01278583,티에프대장제이차, ,20180302
35690,01012145,트로바인베스트, ,20180509
35691,01291177,이다, ,20180509
35692,00203838,신구건설, ,20180509
35693,01244911,인베스트알파제이차, ,20180509
35694,01229019,해님종합개발, ,20180504
35695,01257924,장현에스에이치, ,20180313
35696,01279768,지비프로젝트원유동화전문유한회사, ,20180313
35697,00967802,장연, ,20180503
35698,01134243,놀텍코리아, ,20180416
35699,01287615,오딘제9차, ,20180416
35700,01078886,재인써키트, ,20180503
